,date_0days,cases_0days,deaths_0days,date_70days,cases_70days,deaths_70days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population
1592,2020-03-26,1,0,2020-05-30,26,3,8063,0,7846,1873
1593,2020-03-26,1,0,2020-05-30,40,0,8121,0,4809,1285
1594,2020-03-26,2,0,2020-05-30,23,0,8105,0,11430,2857
1595,2020-03-26,1,1,2020-05-30,5,1,26053,5,15577,5016
1596,2020-03-26,1,0,2020-05-30,16,1,26113,0,14982,4031
1597,2020-03-26,1,1,2020-05-30,21,2,26107,4,43181,10289
1598,2020-03-26,2,0,2020-05-30,147,4,26067,2,64147,12876
1599,2020-03-26,1,0,2020-05-30,36,1,23007,5,30177,8571
1600,2020-03-26,1,0,2020-05-30,53,3,22113,6,59841,11580
1601,2020-03-26,1,0,2020-05-30,85,2,26127,0,26317,7218
1602,2020-03-26,3,0,2020-05-30,735,61,28075,51,78221,17686
1603,2020-03-26,2,0,2020-05-30,26,0,28119,0,7537,1751
1604,2020-03-26,1,0,2020-05-30,21,1,26129,10,20979,6773
1605,2020-03-26,1,0,2020-05-30,15,0,28009,0,8306,2049
1606,2020-03-26,1,0,2020-05-30,240,26,26155,7,68617,16363
1607,2020-03-26,1,0,2020-05-30,490,1,27067,8,42577,10445
1608,2020-03-26,1,0,2020-05-30,11,3,27167,0,6398,1726
1609,2020-03-26,1,0,2020-05-30,16,0,27143,0,14888,3491
1610,2020-03-26,1,0,2020-05-30,34,3,19043,0,17711,5374
1611,2020-03-26,1,0,2020-05-30,15,3,19007,3,12547,3759
1612,2020-03-26,1,0,2020-05-30,62,1,19057,12,39876,10621
1613,2020-03-26,1,0,2020-05-30,13,1,18171,0,8269,2214
1614,2020-03-26,1,0,2020-05-30,13,0,19145,2,15393,4507
1615,2020-03-26,1,0,2020-05-30,24,0,19133,0,8865,2842
1616,2020-03-26,1,0,2020-05-30,93,10,19123,0,22301,5458
1617,2020-03-26,1,0,2020-05-30,21,2,18045,0,16620,4359
1618,2020-03-26,1,0,2020-05-30,16,0,18129,0,25599,6134
1619,2020-03-26,1,0,2020-05-30,128,24,18117,0,19623,4677
1620,2020-03-26,1,0,2020-05-30,102,1,18099,7,46752,10866
1621,2020-03-26,1,0,2020-05-30,34,0,21233,0,13180,3120
1622,2020-03-26,1,0,2020-05-30,11,0,21225,0,14915,3262
1623,2020-03-26,4,0,2020-05-30,194,30,22037,0,19553,4704
1624,2020-03-26,1,0,2020-05-30,195,24,22077,0,22271,5833
1625,2020-03-26,1,0,2020-05-30,90,0,22065,0,11616,2251
1626,2020-03-26,1,0,2020-05-30,51,0,22059,0,14930,3353
1627,2020-03-26,1,0,2020-05-30,13,0,21167,4,21378,5365
1628,2020-03-26,2,0,2020-05-30,458,17,21015,18,127682,22880
1629,2020-03-26,1,0,2020-05-30,8,1,20191,0,23336,5525
1630,2020-03-26,1,0,2020-05-30,22,0,20087,0,18856,4716
1631,2020-03-26,1,0,2020-05-30,9,0,21161,5,17167,4041
1632,2020-03-26,1,0,2020-05-30,222,31,21107,19,45985,11048
1633,2020-03-27,2,0,2020-05-30,40,0,39051,7,42296,9768
1634,2020-03-27,3,0,2020-05-30,77,2,37079,0,21059,4490
1635,2020-03-27,1,0,2020-05-30,41,3,39149,7,48902,10525
1636,2020-03-27,1,0,2020-05-30,201,2,37171,10,72315,18749
1637,2020-03-27,1,0,2020-05-30,48,1,37145,6,39240,9982
1638,2020-03-27,1,0,2020-05-30,11,0,41049,0,11153,2515
1639,2020-03-27,1,0,2020-05-30,190,3,42097,6,93038,24903
1640,2020-03-27,1,0,2020-05-30,39,1,40023,0,14979,3990
1641,2020-03-27,1,0,2020-05-30,5,1,40077,0,10621,2798
1642,2020-03-27,1,0,2020-05-30,29,1,40021,30,48404,10095
1643,2020-03-27,1,0,2020-05-30,158,10,40015,0,29437,6475
1644,2020-03-27,1,0,2020-05-30,16,0,41009,0,50207,13196
1645,2020-03-27,2,0,2020-05-30,41,3,40121,15,44673,11478
1646,2020-03-27,1,0,2020-05-30,9,0,29009,0,35398,9615
1647,2020-03-27,1,0,2020-05-30,8,0,30067,4,16001,4577
1648,2020-03-27,1,0,2020-05-30,5,0,30047,0,29518,8372
1649,2020-03-27,1,0,2020-05-30,11,0,29229,0,18304,4787
1650,2020-03-27,1,0,2020-05-30,19,0,29177,0,22859,5551
1651,2020-03-27,2,0,2020-05-30,690,2,29021,21,89425,18624
1652,2020-03-27,1,0,2020-05-30,3,0,29005,0,5335,1721
1653,2020-03-27,1,0,2020-05-30,77,1,29159,9,42309,9293
1654,2020-03-27,2,0,2020-05-30,81,1,29113,4,54800,9951
1655,2020-03-27,1,0,2020-05-30,6,0,29041,0,7586,2288
1656,2020-03-27,1,0,2020-05-30,74,2,35061,0,75845,17086
1657,2020-03-27,1,0,2020-05-30,38,0,35041,0,19313,3425
1660,2020-03-27,1,0,2020-05-30,10,0,49047,4,36343,4899
1661,2020-03-27,1,0,2020-05-30,16,1,48489,0,21839,3957
1662,2020-03-27,1,0,2020-05-30,11,0,48463,6,27015,6046
1663,2020-03-27,1,0,2020-05-30,4,1,48503,0,18166,4758
1665,2020-03-27,1,0,2020-05-30,33,2,55075,10,40712,12297
1666,2020-03-27,1,1,2020-05-30,2,1,55051,0,5748,2170
1667,2020-03-27,2,0,2020-05-30,14,4,55103,4,17626,5148
1668,2020-03-27,1,0,2020-05-30,36,3,56043,0,8253,2206
1669,2020-03-27,1,0,2020-05-30,5,0,56015,0,13479,3710
1670,2020-03-27,1,0,2020-05-30,39,1,55135,4,51651,13904
1671,2020-03-27,1,0,2020-05-30,3,0,53059,0,11498,3238
1672,2020-03-27,1,0,2020-05-30,4,0,54073,0,7527,1842
1673,2020-03-27,1,0,2020-05-30,18,0,54029,10,29921,8634
1674,2020-03-27,1,0,2020-05-30,9,0,54025,12,35523,10528
1675,2020-03-27,1,0,2020-05-30,89,0,46127,0,14929,3448
1676,2020-03-27,1,0,2020-05-30,26,1,46121,0,10016,1102
1677,2020-03-27,2,0,2020-05-30,11,0,46081,5,25018,6595
1678,2020-03-27,1,0,2020-05-30,1,0,46049,0,2327,716
1679,2020-03-27,1,0,2020-05-30,25,0,46003,0,2739,732
1680,2020-03-27,2,0,2020-05-30,27,3,48221,12,55418,17518
1681,2020-03-27,1,0,2020-05-30,244,25,48203,0,66606,14535
1682,2020-03-27,1,0,2020-05-30,328,5,48441,110,135371,25874
1683,2020-03-27,2,0,2020-05-30,33,0,48427,0,63420,9636
1684,2020-03-27,1,0,2020-05-30,201,6,48419,0,25689,5778
1685,2020-03-27,3,0,2020-05-30,674,6,48381,0,130552,25788
1686,2020-03-27,1,0,2020-05-30,55,2,48349,9,48239,10925
1687,2020-03-27,1,0,2020-05-30,9,1,48337,0,19406,5647
1688,2020-03-27,1,0,2020-05-30,34,1,47159,2,19279,4324
1689,2020-03-27,1,0,2020-05-30,44,2,48073,0,51594,11992
1690,2020-03-27,1,0,2020-05-30,7,0,28125,0,4631,994
1691,2020-03-27,1,0,2020-05-30,43,0,13053,0,11096,645
1692,2020-03-27,1,0,2020-05-30,30,0,13147,0,25535,7015
1693,2020-03-27,1,0,2020-05-30,520,23,13137,4,43878,10665
1694,2020-03-27,1,0,2020-05-30,31,1,12075,0,39713,12422
1695,2020-03-27,1,0,2020-05-30,167,18,12121,0,43814,11617
1696,2020-03-27,1,0,2020-05-30,131,4,17075,0,28457,8008
1697,2020-03-27,1,0,2020-05-30,69,0,17073,3,49649,12932
1698,2020-03-27,1,0,2020-05-30,15,1,17011,9,33619,9368
1699,2020-03-27,1,0,2020-05-30,17,0,16045,0,16850,4887
1700,2020-03-27,2,0,2020-05-30,280,34,13293,28,26241,6294
1701,2020-03-27,1,0,2020-05-30,11,0,5005,17,41093,15979
1702,2020-03-27,2,0,2020-05-30,88,0,1133,4,23968,6575
1703,2020-03-27,1,0,2020-05-30,57,3,1053,14,37621,8677
1704,2020-03-27,2,0,2020-05-30,77,1,1039,13,37519,10290
1705,2020-03-27,1,0,2020-05-30,94,4,1063,0,8533,2352
1706,2020-03-27,1,0,2020-05-30,125,7,1111,0,22530,6129
1707,2020-03-27,1,0,2020-05-30,3,0,8073,0,5520,1200
1708,2020-03-27,1,0,2020-05-30,6,0,8023,0,3628,1272
1709,2020-03-27,1,0,2020-05-30,746,4,6031,22,150183,20569
1710,2020-03-27,1,0,2020-05-30,5,0,6011,0,21479,4027
1711,2020-03-27,1,0,2020-05-30,74,2,8003,6,16345,2952
1712,2020-03-27,1,0,2020-05-30,93,2,18015,0,19994,5056
1713,2020-03-27,1,0,2020-05-30,58,5,26039,6,13821,4436
1714,2020-03-27,1,0,2020-05-30,82,3,26027,0,51397,13966
1715,2020-03-27,1,0,2020-05-30,44,1,26063,4,31750,10169
1716,2020-03-27,1,0,2020-05-30,74,9,26057,0,41319,9162
1717,2020-03-27,1,0,2020-05-30,208,13,22125,0,15376,3049
1718,2020-03-27,1,0,2020-05-30,144,11,28069,0,10082,2367
1719,2020-03-27,1,0,2020-05-30,42,1,28063,0,7463,1641
1720,2020-03-27,1,0,2020-05-30,630,38,28099,0,29437,5993
1721,2020-03-27,1,0,2020-05-30,14,0,27007,10,45847,9482
1722,2020-03-27,1,0,2020-05-30,18,0,27043,4,13966,4173
1723,2020-03-27,1,0,2020-05-30,6,1,27087,0,5500,1271
1724,2020-03-27,1,0,2020-05-30,5,0,27081,0,5724,1776
1725,2020-03-27,1,0,2020-05-30,20,0,19059,3,17000,5604
1726,2020-03-27,1,0,2020-05-30,61,1,19045,10,47587,12082
1727,2020-03-27,1,0,2020-05-30,15,1,19023,0,14822,4297
1728,2020-03-27,1,0,2020-05-30,41,3,18183,0,33481,8060
1729,2020-03-27,1,0,2020-05-30,17,0,19083,0,17239,4835
1730,2020-03-27,1,0,2020-05-30,39,1,19187,8,36945,8966
1731,2020-03-27,1,0,2020-05-30,7,0,19137,8,10239,2863
1732,2020-03-27,1,0,2020-05-30,892,16,19127,0,40476,9549
1733,2020-03-27,1,0,2020-05-30,33,0,19095,0,16231,3976
1734,2020-03-27,1,0,2020-05-30,167,0,19197,0,12864,3778
1735,2020-03-27,1,0,2020-05-30,27,2,18069,0,36520,8144
1736,2020-03-27,1,0,2020-05-30,176,11,18065,10,48649,12162
1737,2020-03-27,1,0,2020-05-30,49,1,18049,4,20296,5248
1738,2020-03-27,1,0,2020-05-30,228,2,18023,0,32455,7149
1739,2020-03-27,1,0,2020-05-30,129,2,18085,14,78720,16785
1740,2020-03-27,1,0,2020-05-30,70,3,18135,0,25203,6468
1741,2020-03-27,2,0,2020-05-30,77,2,18087,0,38720,7291
1742,2020-03-27,3,0,2020-05-30,27,0,21239,0,25817,6129
1743,2020-03-27,1,0,2020-05-30,4,0,20143,0,5957,1490
1744,2020-03-27,1,0,2020-05-30,7,0,20139,0,15894,4124
1745,2020-03-27,1,0,2020-05-30,27,0,20113,7,28792,7540
1746,2020-03-27,1,0,2020-05-30,5,1,20027,0,8203,2413
1747,2020-03-27,1,0,2020-05-30,15,2,20079,6,34683,8619
1748,2020-03-27,1,0,2020-05-30,1,0,20063,0,2632,882
1749,2020-03-27,1,0,2020-05-30,50,8,20031,0,8328,2233
1750,2020-03-27,1,0,2020-05-30,8,0,21123,0,14102,3193
1751,2020-03-27,2,0,2020-05-30,173,11,21037,21,91804,19251
1752,2020-03-27,2,0,2020-05-30,111,4,21029,0,78622,16484
1753,2020-03-28,1,0,2020-05-30,6,0,39131,0,28291,6786
1754,2020-03-28,1,0,2020-05-30,99,16,39123,4,40769,12744
1755,2020-03-28,1,0,2020-05-30,73,3,39011,6,45778,10738
1756,2020-03-28,2,0,2020-05-30,36,4,37149,6,20434,7657
1757,2020-03-28,1,0,2020-05-30,24,2,37143,0,13506,4652
1758,2020-03-28,1,0,2020-05-30,6,0,39161,5,28262,6946
1759,2020-03-28,2,0,2020-05-30,211,32,39003,62,104157,24080
1760,2020-03-28,1,0,2020-05-30,2,0,38085,0,4420,542
1761,2020-03-28,2,0,2020-05-30,39,0,38061,0,9986,1616
1762,2020-03-28,2,0,2020-05-30,7,0,38055,0,9607,2983
1763,2020-03-28,1,0,2020-05-30,1,0,38023,0,2378,830
1764,2020-03-28,2,0,2020-05-30,4,0,38003,0,10971,3118
1765,2020-03-28,1,0,2020-05-30,27,2,42031,7,38747,9831
1766,2020-03-28,1,0,2020-05-30,2,0,42023,0,4754,1626
1767,2020-03-28,1,0,2020-05-30,42,1,42109,0,40570,9628
1768,2020-03-28,1,0,2020-05-30,57,3,42099,0,45878,11279
1769,2020-03-28,1,0,2020-05-30,12,1,42083,5,42070,10418
1770,2020-03-28,1,0,2020-05-30,230,2,42061,7,45686,11826
1771,2020-03-28,1,0,2020-05-30,14,1,40079,4,49860,11673
1772,2020-03-28,1,0,2020-05-30,23,0,40105,0,10448,2710
1773,2020-03-28,1,0,2020-05-30,13,0,31073,0,2019,614
1774,2020-03-28,1,0,2020-05-30,26,0,29219,0,33554,8041
1775,2020-03-28,1,0,2020-05-30,571,1,31141,5,32875,7783
1776,2020-03-28,1,0,2020-05-30,78,4,32013,3,17088,3163
1777,2020-03-28,1,0,2020-05-30,7,0,29181,0,13807,3623
1778,2020-03-28,1,0,2020-05-30,11,0,36097,0,18112,4831
1779,2020-03-28,1,0,2020-05-30,197,9,37065,15,54032,13212
1780,2020-03-28,1,0,2020-05-30,87,2,36009,0,78175,19443
1781,2020-03-28,1,0,2020-05-30,10,0,51103,0,10848,4693
1783,2020-03-28,2,0,2020-05-30,25,1,51133,0,12254,5416
1784,2020-03-28,1,0,2020-05-30,36,1,51127,0,20523,4832
1785,2020-03-28,1,0,2020-05-30,73,1,51121,22,97692,16371
1786,2020-03-28,1,0,2020-05-30,32,0,51145,0,28364,6652
1787,2020-03-28,1,0,2020-05-30,289,5,49037,1,15193,2833
1788,2020-03-28,1,0,2020-05-30,3,0,49017,0,5020,1314
1789,2020-03-28,5,0,2020-05-30,202,25,48477,5,34667,9303
1790,2020-03-28,1,0,2020-05-30,9,0,55085,20,35352,11792
1791,2020-03-28,1,0,2020-05-30,3,0,56035,0,10037,2292
1792,2020-03-28,1,0,2020-05-30,24,0,56009,0,14166,2972
1793,2020-03-28,1,0,2020-05-30,17,2,42117,6,41550,11363
1794,2020-03-28,1,0,2020-05-30,19,1,47019,8,56500,15434
1795,2020-03-28,2,0,2020-05-30,607,1,47007,0,14413,3372
1796,2020-03-28,1,0,2020-05-30,51,0,46135,10,22660,5565
1797,2020-03-28,2,0,2020-05-30,5,0,46067,0,7277,2187
1798,2020-03-28,1,0,2020-05-30,4,0,46057,0,5911,1301
1799,2020-03-28,1,0,2020-05-30,1,0,46039,0,4282,1232
1800,2020-03-28,1,0,2020-05-30,16,0,47091,0,17846,5169
1801,2020-03-28,1,0,2020-05-30,196,0,47069,0,25784,6150
1802,2020-03-28,2,0,2020-05-30,67,4,45059,8,66508,16065
1803,2020-03-28,1,0,2020-05-30,16,0,48279,0,13368,2865
1804,2020-03-28,1,0,2020-05-30,7,1,48305,0,5785,1293
1805,2020-03-28,1,0,2020-05-30,26,0,47183,6,33776,8009
1806,2020-03-28,1,0,2020-05-30,4,0,47173,0,19176,4587
1807,2020-03-28,1,0,2020-05-30,1392,4,47169,0,8773,1811
1808,2020-03-28,1,0,2020-05-30,17,0,47129,0,21639,5004
1809,2020-03-28,1,0,2020-05-30,64,0,48055,0,40544,7589
1810,2020-03-28,1,0,2020-05-30,24,0,48051,0,17596,4934
1811,2020-03-28,1,0,2020-05-30,19,1,13165,0,8929,2049
1812,2020-03-28,2,0,2020-05-30,90,1,13213,0,39444,7520
1813,2020-03-28,1,0,2020-05-30,405,14,12051,3,39064,6808
1814,2020-03-28,1,0,2020-05-30,60,2,13031,24,73742,11463
1815,2020-03-28,1,0,2020-05-30,194,19,17115,65,107587,27263
1816,2020-03-28,1,0,2020-05-30,20,3,17051,4,21980,5172
1817,2020-03-28,1,0,2020-05-30,16,2,17015,0,14704,4653
1818,2020-03-28,1,0,2020-05-30,25,1,18025,0,10598,2693
1819,2020-03-28,1,0,2020-05-30,54,2,13231,0,17919,3658
1820,2020-03-28,2,0,2020-05-30,265,12,13297,7,88695,17821
1821,2020-03-28,1,0,2020-05-30,13,0,13309,0,7952,1550
1822,2020-03-28,1,0,2020-05-30,33,0,16063,0,5296,973
1823,2020-03-28,1,0,2020-05-30,47,0,16019,35,110404,20000
1824,2020-03-28,1,0,2020-05-30,30,2,4007,8,53145,18752
1825,2020-03-28,1,0,2020-05-30,43,0,5071,8,26155,5619
1826,2020-03-28,1,0,2020-05-30,37,2,1099,8,21745,5536
1827,2020-03-28,2,0,2020-05-30,7,0,8081,0,13056,2777
1828,2020-03-28,1,0,2020-05-30,16,0,6021,0,27935,6019
1829,2020-03-28,1,0,2020-05-30,12,0,8009,0,3581,1178
1830,2020-03-28,1,0,2020-05-30,11,0,26133,4,23221,6243
1831,2020-03-28,1,0,2020-05-30,165,2,28031,0,19172,4312
1832,2020-03-28,1,0,2020-05-30,143,18,28023,0,16089,4038
1833,2020-03-28,1,0,2020-05-30,3,0,27029,0,8824,2327
1834,2020-03-28,1,0,2020-05-30,60,1,28005,0,12574,3755
1835,2020-03-28,1,0,2020-05-30,61,0,19015,3,26381,6491
1836,2020-03-28,1,0,2020-05-30,15,0,19107,0,10223,2899
1837,2020-03-28,1,0,2020-05-30,54,0,19173,0,6214,1749
1838,2020-03-28,1,0,2020-05-30,233,8,18181,0,24279,6402
1839,2020-03-28,1,0,2020-05-30,37,0,19165,0,11772,3381
1840,2020-03-28,1,0,2020-05-30,77,2,18169,0,31848,8461
1841,2020-03-28,1,0,2020-05-30,11,0,18165,6,15644,4085
1842,2020-03-28,1,0,2020-05-30,21,0,18155,0,10617,2474
1843,2020-03-28,1,0,2020-05-30,78,11,18111,0,14056,3390
1844,2020-03-28,2,0,2020-05-30,6,0,21229,0,11999,2857
1845,2020-03-28,1,0,2020-05-30,164,4,21211,4,45831,9425
1846,2020-03-28,1,0,2020-05-30,3,0,21181,0,7061,1716
1847,2020-03-28,4,0,2020-05-30,314,10,22041,6,20388,4672
1848,2020-03-28,1,0,2020-05-30,138,0,22035,0,7318,1369
1849,2020-03-28,1,0,2020-05-30,7,0,20121,0,32976,7544
1850,2020-03-28,1,0,2020-05-30,25,0,21021,22,29773,7324
1851,2020-03-28,1,0,2020-05-30,44,4,21081,0,24800,4489
1852,2020-03-28,1,0,2020-05-30,18,0,21071,16,37447,8825
1853,2020-03-28,1,0,2020-05-30,12,0,21023,0,8330,1834
1854,2020-03-28,1,0,2020-05-30,228,13,21031,0,12735,3036
1855,2020-03-28,2,0,2020-05-30,17,2,21027,0,19991,5162
1856,2020-03-28,1,0,2020-05-30,12,0,21041,0,10695,2153
1857,2020-03-29,1,0,2020-05-30,10,0,37137,0,12803,4684
1858,2020-03-29,1,0,2020-05-30,27,3,37187,0,12331,3689
1859,2020-03-29,1,0,2020-05-30,166,2,37197,0,37825,9707
1860,2020-03-29,1,0,2020-05-30,9,0,42121,8,52880,15253
1861,2020-03-29,2,0,2020-05-30,59,1,42087,10,46452,12596
1862,2020-03-29,2,0,2020-05-30,27,1,40047,30,62421,13092
1863,2020-03-29,1,0,2020-05-30,26,2,40133,0,25246,5943
1864,2020-03-29,1,0,2020-05-30,917,5,40139,0,21409,3404
1865,2020-03-29,1,0,2020-05-30,81,5,40131,6,90098,19479
1866,2020-03-29,1,0,2020-05-30,102,0,31157,22,36509,9022
1867,2020-03-29,1,0,2020-05-30,3,0,30023,0,9131,2878
1868,2020-03-29,1,0,2020-05-30,15,0,37005,0,10935,3618
1869,2020-03-29,2,0,2020-05-30,176,1,37083,16,52300,13866
1870,2020-03-29,1,0,2020-05-30,13,0,37053,0,25247,5686
1871,2020-03-29,1,0,2020-05-30,327,26,37047,10,56589,14110
1872,2020-03-29,1,0,2020-05-30,60,1,37033,0,22833,6116
1873,2020-03-29,2,0,2020-05-30,20,0,36049,6,26845,6305
1875,2020-03-29,1,0,2020-05-30,73,7,51081,0,11606,2403
1876,2020-03-29,1,0,2020-05-30,7,0,51185,12,42689,11682
1877,2020-03-29,3,0,2020-05-30,57,0,48473,0,48443,7862
1878,2020-03-29,1,0,2020-05-30,20,2,51005,10,15489,4783
1879,2020-03-29,1,0,2020-05-30,4,0,54105,0,5800,1441
1880,2020-03-29,1,0,2020-05-30,21,1,51197,6,29048,8014
1882,2020-03-29,1,0,2020-05-30,8,0,54103,5,15793,4523
1883,2020-03-29,1,0,2020-05-30,18,0,54065,0,17510,5135
1884,2020-03-29,1,0,2020-05-30,64,0,54011,88,96100,22787
1885,2020-03-29,1,0,2020-05-30,73,0,47031,14,54074,12449
1886,2020-03-29,1,0,2020-05-30,24,0,46125,0,8242,2273
1887,2020-03-29,1,0,2020-05-30,36,0,46109,0,10250,2568
1888,2020-03-29,1,0,2020-05-30,12,0,47109,0,25945,6985
1889,2020-03-29,1,0,2020-05-30,30,0,47079,6,32263,9544
1890,2020-03-29,2,0,2020-05-30,31,2,47075,0,17944,4298
1891,2020-03-29,1,0,2020-05-30,4,0,46047,0,6783,2370
1892,2020-03-29,2,0,2020-05-30,15,0,46027,0,13907,2187
1893,2020-03-29,1,0,2020-05-30,4,0,46025,0,3642,1071
1894,2020-03-29,1,0,2020-05-30,30,1,47131,7,30659,7883
1895,2020-03-29,1,0,2020-05-30,16,1,48273,10,31540,5398
1896,2020-03-29,1,0,2020-05-30,57,2,48213,10,79687,22345
1897,2020-03-29,1,0,2020-05-30,17,0,48437,0,7541,1817
1898,2020-03-29,1,0,2020-05-30,14,0,48407,0,27436,7726
1899,2020-03-29,1,0,2020-05-30,56,0,48373,8,46974,12746
1900,2020-03-29,1,0,2020-05-30,15,0,48159,0,10639,2950
1901,2020-03-29,3,0,2020-05-30,160,5,48135,50,155744,21622
1902,2020-03-29,1,0,2020-05-30,42,1,48115,0,13095,2510
1903,2020-03-29,1,0,2020-05-30,171,9,28149,22,47510,10588
1904,2020-03-29,1,0,2020-05-30,29,1,12043,0,13197,4162
1905,2020-03-29,1,0,2020-05-30,13,0,13043,6,10894,2476
1906,2020-03-29,1,0,2020-05-30,68,8,13027,0,15629,4099
1907,2020-03-29,1,0,2020-05-30,108,3,13005,4,11279,2329
1908,2020-03-29,1,0,2020-05-30,34,1,12129,0,31586,6317
1909,2020-03-29,1,0,2020-05-30,98,0,17095,18,51374,13829
1910,2020-03-29,1,0,2020-05-30,20,0,17129,0,12416,3156
1911,2020-03-29,1,0,2020-05-30,51,1,18021,0,26375,6400
1912,2020-03-29,1,0,2020-05-30,39,0,17135,0,29173,7326
1913,2020-03-29,1,0,2020-05-30,12,1,17005,0,17034,4097
1914,2020-03-29,1,0,2020-05-30,9,0,16073,0,11384,2589
1915,2020-03-29,1,0,2020-05-30,19,0,5003,6,20771,5094
1916,2020-03-29,1,0,2020-05-30,5,0,5001,0,18352,4693
1917,2020-03-29,1,0,2020-05-30,14,0,5105,0,10320,2645
1918,2020-03-29,1,0,2020-05-30,5,0,5099,0,8528,2133
1919,2020-03-29,1,0,2020-05-30,16,1,5057,8,22154,5273
1920,2020-03-29,1,0,2020-05-30,75,4,1087,0,19358,4854
1921,2020-03-29,1,0,2020-05-30,43,3,8083,4,25770,7299
1922,2020-03-29,1,0,2020-05-30,2,0,8079,0,834,394
1923,2020-03-29,1,0,2020-05-30,4,0,6109,6,53899,17942
1924,2020-03-29,1,0,2020-05-30,21,1,26031,0,25475,8824
1925,2020-03-29,1,0,2020-05-30,22,0,23025,4,50994,13707
1926,2020-03-29,1,0,2020-05-30,46,0,22085,0,24145,6342
1927,2020-03-29,1,0,2020-05-30,111,2,28021,0,9106,1890
1928,2020-03-29,1,0,2020-05-30,32,0,27059,0,38584,8001
1929,2020-03-29,1,0,2020-05-30,41,0,27041,8,36891,10617
1930,2020-03-29,1,0,2020-05-30,70,0,27033,0,11437,3290
1931,2020-03-29,1,0,2020-05-30,117,11,28015,0,10221,2872
1932,2020-03-29,1,0,2020-05-30,64,0,27111,5,57790,17615
1933,2020-03-29,1,0,2020-05-30,1481,8,20055,8,37097,5555
1934,2020-03-29,2,0,2020-05-30,29,0,18083,30,37763,8735
1935,2020-03-29,1,0,2020-05-30,173,27,18055,5,32431,8315
1936,2020-03-29,1,0,2020-05-30,50,7,22081,0,8723,2085
1937,2020-03-29,1,0,2020-05-30,83,2,18151,2,34459,8776
1938,2020-03-29,2,0,2020-05-30,11,1,21217,8,25406,5890
1939,2020-03-29,1,0,2020-05-30,31,0,20189,0,5741,1076
1940,2020-03-29,1,0,2020-05-30,1,0,20185,0,4251,1151
1941,2020-03-29,3,0,2020-05-30,20,2,20125,7,33463,8712
1942,2020-03-29,4,0,2020-05-30,39,3,21019,50,48486,12601
1943,2020-03-29,1,0,2020-05-30,8,0,21135,0,13565,3211
1944,2020-03-30,1,0,2020-05-30,34,1,39075,4,43808,7689
1945,2020-03-30,1,0,2020-05-30,28,1,39015,0,43799,10056
1946,2020-03-30,1,0,2020-05-30,71,2,39141,12,77125,16764
1947,2020-03-30,1,0,2020-05-30,35,1,39135,0,41328,9917
1948,2020-03-30,1,0,2020-05-30,182,7,37161,18,66523,18012
1949,2020-03-30,1,0,2020-05-30,1,0,38065,0,1822,608
1950,2020-03-30,2,0,2020-05-30,333,3,38035,26,70130,11680
1951,2020-03-30,4,0,2020-05-30,59,1,42119,12,45056,10058
1952,2020-03-30,1,0,2020-05-30,15,0,40085,0,9843,2454
1953,2020-03-30,1,0,2020-05-30,5,2,40033,0,6000,1584
1954,2020-03-30,1,0,2020-05-30,6,0,40009,6,22971,4406
1955,2020-03-30,1,0,2020-05-30,8,0,31003,0,6406,1958
1956,2020-03-30,1,0,2020-05-30,17,0,29225,0,37558,7556
1957,2020-03-30,1,0,2020-05-30,4,0,29209,0,31529,12153
1958,2020-03-30,1,0,2020-05-30,36,0,31185,0,13832,3577
1959,2020-03-30,1,0,2020-05-30,8,0,29055,0,24387,5953
1960,2020-03-30,5,0,2020-05-30,9,0,29039,0,13862,3982
1961,2020-03-30,2,0,2020-05-30,2,0,29179,0,6361,1916
1962,2020-03-30,1,0,2020-05-30,19,1,29163,0,18517,4252
1963,2020-03-30,1,0,2020-05-30,5,0,29151,0,13610,3017
1964,2020-03-30,1,0,2020-05-30,9,0,29141,0,20097,6188
1965,2020-03-30,1,0,2020-05-30,2,0,29125,0,8959,2377
1966,2020-03-30,1,0,2020-05-30,4,0,29121,0,15319,4479
1967,2020-03-30,1,0,2020-05-30,3,0,29117,0,15025,3870
1968,2020-03-30,1,0,2020-05-30,33,0,37003,0,37159,9162
1969,2020-03-30,3,0,2020-05-30,50,1,35057,0,15534,4251
1970,2020-03-30,1,0,2020-05-30,30,0,51101,0,16329,3605
1971,2020-03-30,1,0,2020-05-30,104,3,51089,0,51956,15335
1972,2020-03-30,1,0,2020-05-30,15,0,51173,4,31298,8800
1974,2020-03-30,1,0,2020-05-30,46,3,48497,21,63247,13012
1975,2020-03-30,2,0,2020-05-30,4,1,55077,0,15164,4784
1976,2020-03-30,2,0,2020-05-30,17,1,55053,0,20531,5137
1977,2020-03-30,1,0,2020-05-30,38,3,55029,4,27443,10267
1978,2020-03-30,2,0,2020-05-30,9,0,54087,0,14348,4117
1979,2020-03-30,1,0,2020-05-30,129,0,54083,0,29152,7914
1980,2020-03-30,1,0,2020-05-30,4,0,46091,0,4759,1287
1981,2020-03-30,1,0,2020-05-30,31,1,47117,0,31753,7297
1982,2020-03-30,2,0,2020-05-30,31,0,47099,6,42591,9973
1983,2020-03-30,1,0,2020-05-30,12,0,47055,6,29024,7499
1984,2020-03-30,1,0,2020-05-30,12,0,47049,0,17940,5028
1985,2020-03-30,1,0,2020-05-30,45,1,45011,0,21788,4999
